XHKG/08232_UADJ,Classified Group (Holdings) Limited (08232) Unadjusted Stock Prices
XHKG/00410_UADJ,Soho China Ltd. (00410) Unadjusted Stock Prices
XHKG/03816_UADJ,Kfm Kingdom Holdings Ltd (03816) Unadjusted Stock Prices
XHKG/01382_UADJ,Pacific Textiles Hldgs (01382) Unadjusted Stock Prices
XHKG/8552_UADJ,China Oil Gangran Energy Group Holdings Limited (8552) Unadjusted Stock Prices
XHKG/02355_UADJ,Baoye Group Co (02355) Unadjusted Stock Prices
XHKG/01929_UADJ,Chow Tai Fook Jewellery Group Limited (01929) Unadjusted Stock Prices
XHKG/00482_UADJ,Sandmartin International Hldgs. (00482) Unadjusted Stock Prices
XHKG/00241_UADJ,Alibaba Health Information Technology Limited (00241) Unadjusted Stock Prices
XHKG/00621_UADJ,Taung Gold International Limited (00621) Unadjusted Stock Prices
XHKG/02633_UADJ,Jacobson Pharma Corporation Limited (02633) Unadjusted Stock Prices
XHKG/08246_UADJ,Northern New Energy Holdings Limited (08246) Unadjusted Stock Prices
XHKG/08037_UADJ,China Biotech Services Holdings Limited (08037) Unadjusted Stock Prices
XHKG/01932_UADJ,CPM Group Limited (01932) Unadjusted Stock Prices
XHKG/08085_UADJ,Hong Kong Life Sciences and Technologies Group Limited (08085) Unadjusted Stock Prices
XHKG/8393_UADJ,KPM Holding Limited (8393) Unadjusted Stock Prices
XHKG/01049_UADJ,Celestial Asia Securities Holdings Limited (01049) Unadjusted Stock Prices
XHKG/00586_UADJ,China Conch Venture Holdings Limited (00586) Unadjusted Stock Prices
XHKG/01117_UADJ,China Modern Dairy Holdings Ltd (01117) Unadjusted Stock Prices
XHKG/01829_UADJ,China Machinery Engineering Corporation (01829) Unadjusted Stock Prices
XHKG/01184_UADJ,S.A.S. Dragon Holdings Ltd. (01184) Unadjusted Stock Prices
XHKG/01813_UADJ,KWG Property Hldgs Ltd (01813) Unadjusted Stock Prices
XHKG/00156_UADJ,Lippo China Resources Ltd. (00156) Unadjusted Stock Prices
XHKG/02319_UADJ,China Mengniu Diary Co (02319) Unadjusted Stock Prices
XHKG/00692_UADJ,China Household Holdings Limited (00692) Unadjusted Stock Prices
XHKG/01826_UADJ,Dafy Holdings Limited (01826) Unadjusted Stock Prices
XHKG/06823_UADJ,HKT Trust (06823) Unadjusted Stock Prices
XHKG/00532_UADJ,Wong`s Kong King International (Holdings) Ltd. (00532) Unadjusted Stock Prices
XHKG/00175_UADJ,Geely Automobile Holdings Ltd. (00175) Unadjusted Stock Prices
XHKG/82843_UADJ,Amundi Hong Kong Limited (82843) Unadjusted Stock Prices
XHKG/09847_UADJ,BlackRock Asset Management North Asia Ltd (09847) Unadjusted Stock Prices
XHKG/02341_UADJ,EcoGreen International Group Limited (02341) Unadjusted Stock Prices
XHKG/08460_UADJ,Basetrophy Group Holdings Limited (08460) Unadjusted Stock Prices
XHKG/00401_UADJ,Wanjia Group Holdings Limited (00401) Unadjusted Stock Prices
XHKG/00403_UADJ,Starlite Holdings Ltd. (00403) Unadjusted Stock Prices
XHKG/00322_UADJ,Tingyi (Cayman Islands) Holding Corp. (00322) Unadjusted Stock Prices
XHKG/00558_UADJ,L.K. Technology Holdings Ltd. (00558) Unadjusted Stock Prices
XHKG/08135_UADJ,ZMFY Automobile Glass Services Limited (08135) Unadjusted Stock Prices
XHKG/00093_UADJ,Termbray Industries International (Holdings) Ltd. (00093) Unadjusted Stock Prices
XHKG/00118_UADJ,Cosmos Machinery Enterprises Ltd. (00118) Unadjusted Stock Prices
XHKG/01812_UADJ,Shandong Chenming Paper Holdings Ltd. (01812) Unadjusted Stock Prices
XHKG/01395_UADJ,Ell Environmental Holdings Limited (01395) Unadjusted Stock Prices
XHKG/00206_UADJ,TSC Group Holdings Limited (00206) Unadjusted Stock Prices
XHKG/8557_UADJ,Madison Wine Holdings Limited (8557) Unadjusted Stock Prices
XHKG/01635_UADJ,Shanghai Dazhong Public Utilities (Group) Co. Ltd (01635) Unadjusted Stock Prices
XHKG/01569_UADJ,Minsheng Education Group Company Limited (01569) Unadjusted Stock Prices
XHKG/404_UADJ,Hsin Chong Group Holdings Limited (404) Unadjusted Stock Prices
XHKG/08143_UADJ,Hua Xia Healthcare Holdings Ltd. (08143) Unadjusted Stock Prices
XHKG/08089_UADJ,Chinese Strategic Holdings Limited (08089) Unadjusted Stock Prices
XHKG/00212_UADJ,Nanyang Holdings Ltd. (00212) Unadjusted Stock Prices
XHKG/02817_UADJ,BOCI-Prudential Asset Management Ltd (02817) Unadjusted Stock Prices
XHKG/00318_UADJ,Vongroup Ltd. (00318) Unadjusted Stock Prices
XHKG/00489_UADJ,Dongfeng Motor Group Co (00489) Unadjusted Stock Prices
